GeneID	logFC	logCPM	PValue	FDR
ENSMUSG00000041782	-0.6662368644954753	4.211526038678207	0.5624502217556588	0.6363635722293999
ENSMUSG00000087022	-0.6762786856128262	3.5047709449370332	0.5665575791854913	0.6399096891504434
ENSMUSG00000026365	0.2258924711191609	9.27538996091761	0.5666026125890561	0.6399096891504434
ENSMUSG00000091020	0.4402216537868599	4.6786127906643245	0.5677942157215904	0.6406798286912381
ENSMUSG00000026395	0.2640254882534164	5.961005616402567	0.5686713055882409	0.6410940189456671
ENSMUSG00000079139	0.213748266733077	6.07309593915506	0.5694753016805598	0.6414251381832112
ENSMUSG00000101249	-0.3897401076161869	4.4006614529493095	0.574966413196391	0.6470302429613818
ENSMUSG00000097503	0.5159200238096366	3.4640541945589174	0.5795670196949296	0.6516240999611149
ENSMUSG00000104394	-0.32523039216626026	5.6104702089649265	0.5845522974005862	0.6566418568655379
ENSMUSG00000026511	-0.17714458478102277	8.489479340811947	0.5876838041078349	0.6595701265745968
ENSMUSG00000073530	0.2998581477144347	5.1714113603568785	0.5965418106696809	0.6686488592385101
ENSMUSG00000045216	-0.11049334212658248	10.361697266403828	0.596836929248694	0.6686488592385101
ENSMUSG00000100954	0.4037620135886332	4.003296587738181	0.6002084187588811	0.6718272327514813
ENSMUSG00000026433	0.215901690205712	5.8991912533461965	0.6027919450217757	0.6741187499042457
ENSMUSG00000026709	0.12216180295683715	8.09742475561608	0.6041087792408703	0.6749908760051323
ENSMUSG00000026193	0.17308233526923839	10.924737718260792	0.6074161369928908	0.6780835561279428
ENSMUSG00000103976	0.863999425604943	3.5669244778388354	0.6156807814908706	0.686699860101175
ENSMUSG00000006299	-0.10178917968377664	10.687303358504579	0.6174770420769595	0.688092767633633
ENSMUSG00000056211	0.10211293361376181	11.379268015717022	0.6180324022968732	0.6881016206263681
ENSMUSG00000103739	1.4287275260215992	3.034875264958025	0.6251144029706511	0.6935293949992132
ENSMUSG00000100980	1.428690874831426	3.0359440184762896	0.6251144029706511	0.6935293949992132
ENSMUSG00000053318	-1.0173847393812425	3.0262090459813415	0.6251144029706511	0.6935293949992132
ENSMUSG00000073482	-1.0173847393812425	3.0262090459813415	0.6251144029706511	0.6935293949992132
ENSMUSG00000102824	0.9866979645767878	3.465921889856325	0.6274572573760954	0.6955147905835554
ENSMUSG00000059498	0.17861831770590744	6.320664822592683	0.6302760256141315	0.6980237570017298
ENSMUSG00000060679	0.11376000430454233	8.858821020325108	0.6407831272272	0.7090355553913648
ENSMUSG00000026321	-0.34981783420533036	6.32068700577716	0.6421033159941573	0.7098714759935406
ENSMUSG00000026313	-0.12503090914990128	10.075836115777461	0.6431721687929206	0.7104283094663456
ENSMUSG00000099913	-0.44175433338948766	4.1269230857072285	0.6437734430904904	0.7104681457109275
ENSMUSG00000058407	0.09450385525066529	9.365522818459626	0.6523364404596592	0.71928675934894
ENSMUSG00000026495	0.10065955195987437	8.578346314049941	0.6589692110966755	0.7259634516639099
ENSMUSG00000026355	-0.32238051000568413	5.779924595186273	0.6713812618012224	0.7389897076043227
ENSMUSG00000097970	0.547657542287207	3.790805165257647	0.6799937706836292	0.7475799160544858
ENSMUSG00000048865	0.16928206396935835	5.735721839386329	0.6803750389549179	0.7475799160544858
ENSMUSG00000081051	0.256811106666227	4.84284835281746	0.6863670092301027	0.7519390678743583
ENSMUSG00000026602	0.40256439615046624	3.980539911422124	0.6864314036063427	0.7519390678743583
ENSMUSG00000026234	-0.07809894147802186	12.177850736539764	0.6876134030565506	0.7519390678743583
ENSMUSG00000062939	1.0760100720146692	3.1667915998830174	0.6876429710048765	0.7519390678743583
ENSMUSG00000078184	-0.6204200241868567	3.1588251194389287	0.6876429710048765	0.7519390678743583
ENSMUSG00000097403	-0.4647756194864608	3.831488464491379	0.6879315258993731	0.7519390678743583
ENSMUSG00000058665	-0.24724272837556668	6.68928017452245	0.6915165030897545	0.7548500582225872
ENSMUSG00000038793	-0.3242665086333196	3.87247093900114	0.6917957574164045	0.7548500582225872
ENSMUSG00000104524	0.7354120597183014	3.1067465439474584	0.6978212755603326	0.7607643914825135
ENSMUSG00000033159	0.08858217520707906	9.277471130654064	0.7048170981163181	0.7677253833034764
ENSMUSG00000004552	0.37792990369314433	5.331380030652941	0.7100340283381742	0.7727383321394675
ENSMUSG00000103966	-0.4809479973623484	3.7466214636800537	0.7171225311670959	0.7797777004126639
ENSMUSG00000010290	-0.0827443861792921	9.302105300291156	0.7213586057520034	0.783705935549065
ENSMUSG00000104435	0.11272698221562927	7.143472042269847	0.724681889685282	0.7866365590107077
ENSMUSG00000096973	0.8894144230700494	3.2865300696231716	0.7282193966645222	0.7897944621288217
ENSMUSG00000026273	0.08706358757873783	7.561195596899552	0.729068166763196	0.7900333496735666
ENSMUSG00000103032	-0.5186809984103123	3.880093358734373	0.7298830528797393	0.7902351399395627
ENSMUSG00000102838	0.8851616969325546	3.2875919138369043	0.7318398284732576	0.79148306295237425
ENSMUSG00000097893	-0.6507069758818016	3.3478273164015784	0.7322949898278531	0.79148306295237425
ENSMUSG00000103756	-1.1289987078267623	3.290720821308284	0.7376194676908837	0.7965529818620625
ENSMUSG00000005763	0.8694393430950932	3.28737238767485	0.7415608092231559	0.8001218345008643
ENSMUSG00000038179	0.6271504003697529	3.2374150178566232	0.7502592976595662	0.8088129821252785
ENSMUSG00000101939	-0.4398791204615756	3.9183544530725425	0.7519831454663999	0.8099767042427289
ENSMUSG00000025930	0.3355324941797041	4.433871792153373	0.7553352708587523	0.8123359661767021
ENSMUSG00000052428	0.07049369645064534	9.504393285123214	0.7554659860465909	0.8123359661767021
ENSMUSG00000026142	0.07230572028729909	8.037669085263804	0.7587206918660625	0.8151383843381543
ENSMUSG00000026383	0.093932829148477	7.549183986260603	0.7613198466601965	0.8172323204541989
ENSMUSG00000104279	-0.16150920931954987	4.864080629403481	0.7648253068643849	0.8202432525862066
ENSMUSG00000102856	0.2543833677013953	3.4096362502882682	0.7654298610052668	0.8202432525862066
ENSMUSG00000102722	0.5383821169763449	3.3521353845929043	0.7666969319045027	0.8209012294752641
ENSMUSG00000100347	0.47339144632664537	3.4548683475045965	0.7720575564402263	0.8259373178258421
ENSMUSG00000026048	0.06660554627612941	8.96346451612037	0.7834565043944746	0.8372255711757006
ENSMUSG00000026484	-0.07503581779322778	8.647027319741035	0.7839415252774858	0.8372255711757006
ENSMUSG00000026581	0.4963881616659565	3.4689800974989566	0.7863478280491042	0.8390825295905976
ENSMUSG00000103553	0.31845088955972584	4.11703413299328	0.7883383391213952	0.8404930384016911
ENSMUSG00000026114	0.6749253448507126	3.5161509735512007	0.7898495702348266	0.8413906015128618
ENSMUSG00000067336	-0.050287097003682675	11.817111651544886	0.7937078908638192	0.8447847746111945
ENSMUSG00000040423	0.06299303354506881	10.575768852438307	0.8004853362578873	0.8511637585279902
ENSMUSG00000097797	-0.386416723860044	3.5665242437762905	0.8010554704364458	0.8511637585279902
ENSMUSG00000031506	0.26759226128453933	3.623292594788596	0.8048705548942007	0.8544951752550762
ENSMUSG00000059149	-0.06664820898401372	9.444588738745313	0.8056603232868229	0.8546118366004527
ENSMUSG00000006538	0.40391287610991605	3.659762568828994	0.8080936424417221	0.8564702432961591
ENSMUSG00000097760	-0.5123386135991739	3.6174048212247736	0.8123447518063976	0.8602505080207598
ENSMUSG00000103114	0.2422349968281606	3.708489760728453	0.8203658234719617	0.8680133334210909
ENSMUSG00000089872	0.058812470578762724	9.005400141911771	0.8240064642643008	0.8704770241154232
ENSMUSG00000056870	0.10077957474514301	6.307494605959508	0.8240792829732327	0.8704770241154232
ENSMUSG00000103964	0.25850939532275413	4.280989339719007	0.8304082057594865	0.8764257889501885
ENSMUSG00000039384	0.07797727245911394	8.737879421889469	0.831321423921393	0.8766535485479791
ENSMUSG00000053333	0.04947965645372729	8.86823847241319	0.8422533321818917	0.8874370817708617
ENSMUSG00000043263	0.25587099815944847	3.7096617114353223	0.8458772716037811	0.890508986939659
ENSMUSG00000101188	0.2845768368648849	3.8860863847461524	0.8466589240025515	0.8905859978838554
ENSMUSG00000102425	-0.24374854243523061	3.9570053249768518	0.8534044588864937	0.8969309404852196
ENSMUSG00000102275	-0.12662256168885283	3.9831391246484533	0.8545340718843429	0.897367859948721
ENSMUSG00000079465	0.11800157659759745	5.748804515445492	0.8618111007825007	0.9042542184337257
ENSMUSG00000012187	0.5881819065667487	3.6179640310945786	0.8684635487362783	0.9104742958811526
ENSMUSG00000083064	-0.2727166742146626	4.072444411982687	0.8706083574018123	0.9119622543783985
ENSMUSG00000079144	0.059903166691105146	6.413440183113422	0.8896847088863682	0.9311687585929764
ENSMUSG00000037395	0.03074364616974703	9.149176652845238	0.8906031298212184	0.9313545209528049
ENSMUSG00000058729	-0.04915318579094138	7.0835627655961995	0.9012884348451846	0.9417452723195321
ENSMUSG00000034486	-0.1740673314606316	4.062624601853585	0.9031957385589005	0.9429543549572573
ENSMUSG00000025776	0.04962705999323623	5.587752908622005	0.9046847160763766	0.9437250523717887
ENSMUSG00000103649	-0.18302858831816352	4.488603418779302	0.9080578838528344	0.9464583416277056
ENSMUSG00000025995	-0.026109694874410106	8.643595907736284	0.9136029187371405	0.9514489385688365
ENSMUSG00000073627	0.0769349420973737	5.507990190884777	0.938535528529582	0.9760045340498124
ENSMUSG00000026639	-0.12269372967012056	5.5827202238358264	0.9387346711744019	0.9760045340498124
ENSMUSG00000053286	0.01887112290883353	8.825750316894775	0.9452080694521978	0.9819227630590187
ENSMUSG00000003134	-0.024004901698152305	9.288145078277559	0.9626232479759035	0.9991886232086793
ENSMUSG00000051285	-0.009472207754306468	11.11382699692688	0.9668376913552139	1
ENSMUSG00000032666	0.008918292591221356	10.773291501561511	0.9690209126029303	1
ENSMUSG00000026558	-0.015109391007529852	9.043433277043432	0.9694760975269299	1
ENSMUSG00000073616	-0.008394664875571731	9.299790026994271	0.9731044338280741	1
ENSMUSG00000033701	-0.006783292443059203	9.37382473196404	0.9798105901685693	1
ENSMUSG00000013997	-0.009092618301013468	8.924485609748242	0.9830140829437903	1
ENSMUSG00000026072	-0.016363717920569548	7.525935582872607	0.9834922048058999	1
ENSMUSG00000066877	0.008644138547667506	8.219290065397093	0.9855491681012749	1
ENSMUSG00000100280	-0.10414231952804644	3.834336695495086	0.9999999999999873	1
ENSMUSG00000099032	-0.4053232830422008	3.2865356811549256	0.9999999999999931	1
ENSMUSG00000026180	0.18123920627978027	3.3966904742034854	0.9999999999999936	1
ENSMUSG00000101122	0.03480133798770616	3.883420447663024	0.9999999999999963	1
ENSMUSG00000104520	-0.2626615014480203	3.100104192456876	0.9999999999999968	1
ENSMUSG00000004707	-0.06016925975257291	3.7895186741052878	0.9999999999999973	1
ENSMUSG00000060244	-0.06387504189178976	4.671016907932193	0.9999999999999991	1
ENSMUSG00000026725	-0.2617950867446672	3.1000428376813494	0.9999999999999992	1
ENSMUSG00000104388	0.23342081737424547	3.3983990990527144	0.9999999999999996	1
ENSMUSG00000066677	0.25046415507378555	3.401657939938493	0.9999999999999999	1
ENSMUSG00000079554	0.7091014172259398	3.10314050612032	1	1
ENSMUSG00000100041	0.7090386669677395	3.101471230138231	1	1
ENSMUSG00000099858	0.7090386669677395	3.101471230138231	1	1
ENSMUSG00000037474	0.5775226335895967	3.5017203612122936	1	1
ENSMUSG00000104427	-0.4140949964921874	3.2847588114699833	1	1
ENSMUSG00000026348	-0.2622040537520312	3.0963402551886188	1	1
ENSMUSG00000101172	-0.2621674221428818	3.095285560643862	1	1
ENSMUSG00000081402	-0.26208762635541644	3.0965155869958383	1	1
ENSMUSG00000096094	0.24367173915998377	3.1716661072198207	1	1
ENSMUSG00000102982	0.23462764665437388	3.292125371202351	1	1
ENSMUSG00000059089	0.21607109326095839	3.0319373056717365	1	1
ENSMUSG00000026368	0.2160083196608371	3.030257522436038	1	1
ENSMUSG00000026285	0.21591630635144043	3.032880623198355	1	1
ENSMUSG00000082395	0.21590387707333009	3.027762519091012	1	1
ENSMUSG00000104493	0.21573419324072088	3.0282253292460966	1	1
ENSMUSG00000057072	0.21573419324072088	3.0282253292460966	1	1
ENSMUSG00000097109	0.21566804840267784	3.0266456001921878	1	1
ENSMUSG00000062510	0.17604532380150936	3.9450652073056176	1	1
ENSMUSG00000003051	-0.1174597817870382	3.234131480430221	1	1
ENSMUSG00000097784	-0.0680633218367556	3.7105661840246578	1	1
ENSMUSG00000044854	-0.055505999304331984	3.795545729920127	1	1
ENSMUSG00000090399	-0.044382502139847416	3.7900390099968235	1	1
ENSMUSG00000015355	-0.03597403258992425	4.075861384364703	1	1
ENSMUSG00000026480	0.02159837635893685	4.4694694141358475	1	1
ENSMUSG00000061815	-0.020381271879467373	3.357776301158986	1	1
ENSMUSG00000099760	0.018583407300928684	3.4567519077837727	1	1
ENSMUSG00000026097	0.009095339607726792	7.110293854548519	1	1
ENSMUSG00000026525	0.005926042402656587	5.059926581322353	1	1
